company_name,service_category,certificate_number,found_website,email,phone,website_match_score,contact_score,final_confidence,status,notes
KEVES GLOBAL LEASING LIMITED,Consultancy Services,NCEC/CS-C-5/8915,https://nogenergydirectory.com/view-listing/keves-global-leasing/133/,info@nogenergydirectory.com,+234 8033 5025 77,79.44,98.0,85.94,review_needed,
KEVES GLOBAL LEASING LIMITED,Non Moveable Assets,NCEC/DA-C-5/8763,https://nogenergydirectory.com/view-listing/keves-global-leasing/133/,info@nogenergydirectory.com,+234 8033 5025 77,79.44,98.0,85.94,review_needed,
KEVOG CORPORATE SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7305,https://kevog.com/,info@kevog.com,+234 9126716141,90.0,98.0,92.8,auto_accept,
KEVOG CORPORATE SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/8293,https://kevog.com/,info@kevog.com,+234 9126716141,90.0,98.0,92.8,auto_accept,
KG-DOFID INDUSTRIAL & SUPPLY SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9664,https://kgdofid.com/,info@kgdofid.com,08028171695,82.86,97.0,87.81,auto_accept,
KILO GLOBAL INTEGRATED SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7222,https://www.kiloglobalinter.com/,,015 14001,76.33,25.0,58.36,review_needed,
KILO GLOBAL INTEGRATED SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7755,https://www.kiloglobalinter.com/,,015 14001,78.0,25.0,59.45,review_needed,
KILO GLOBAL INTEGRATED SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7194,https://www.kiloglobalinter.com/,,015 14001,78.0,25.0,59.45,review_needed,
KIMERIC NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/8949,https://kimericgroup.com/,enquiry.kimeric@kimericgroup.com,+234 905 299 5050,90.0,88.0,89.3,auto_accept,
KINAMAX INTERNATIONAL LIMITED,Non Moveable Assets,NCEC/DA-C-5/9521,http://kinamaxintlltd.com/,,,59.5,0.0,38.68,no_match,
KINETIC ELECTROMECHANIC NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/7984,http://kineticelectromechanic.com/,info@kineticelectromechanic.com,+234 803 545 7405,84.32,98.0,89.11,auto_accept,
KINETIUM OIL AND GAS LIMITED,Procurement and Supplies,NCEC/PS-C-5/8144,https://kinetiumoandg.com/,info@kinetiumoandg.com,+234 703 774 2119,86.74,86.0,86.48,auto_accept,
KLARTEK NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8463,http://www.omoyell.com/lagos_state/96225/klartek-nigeria-limited,,,73.75,0.0,47.94,review_needed,
KLASIC OIL INSPECTION SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7473,https://www.qima.com/,hotline@qima.com,,27.19,60.0,38.67,no_match,
KLEAVISON GLOBAL SERVICES LIMITED,Fabrication and Construction,NCEC/NFC-C-3/4192,https://www.kiloglobalinter.com/,,015 14001,30.14,25.0,28.34,no_match,
KLEEN GENERAL & LOGISTIC SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7683,https://safer.fmcsa.dot.gov/query.asp?searchtype=ANY&query_type=queryCarrierSnapshot&query_param=USDOT&query_string=3449165,,000 (2023),28.36,35.0,30.68,no_match,
KLOSE RANGE OFFSHORES LTD,Non Moveable Assets,NCEC/DA-C-5/7761,https://www.offshoresolutionltd.com/,,,27.34,0.0,17.77,no_match,
KNIGHTSEDGE NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8986,https://knightsedgenigeria.com/about-us/,,+234-815-819-1855,95.0,35.0,74.0,auto_accept,
KOA OIL AND GAS LIMITED,Consultancy Services,NCEC/CS-C-5/7999,https://www.koaoilandgas.com/about-us,info@koaoilandgasng.com,+234 1 2919030-2,59.24,77.0,65.46,no_match,
KOBIK CONSULTS NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8633,https://kobikconsults.com/about-us/,info@kobikconsults.com,+234(0)8051199800,92.18,98.0,94.22,auto_accept,
KOHASA ENGINEERING COMPANY LIMITED,Consultancy Services,NCEC/CS-C-5/9160,https://kohasaeng.com/,info@kohasaeng.com,+23412550161-66,93.33,88.0,91.46,auto_accept,
KOHASA ENGINEERING COMPANY LIMITED,Fabrication and Construction,NCEC/FC-C-5/6271,https://kohasaeng.com/,info@kohasaeng.com,+23412550161-66,93.33,88.0,91.46,auto_accept,
KONSTRUCTUM CONTRACTING COMPANY LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9610,https://www.konstructum.com/about-us,,,75.0,0.0,48.75,review_needed,
KONSTRUCTUM CONTRACTING COMPANY LIMITED,Fabrication and Construction,NCEC/FC-C-5/7098,https://www.konstructum.com/about-us,,,75.0,0.0,48.75,review_needed,
KORENT SERVICES NIG. LTD.,Services and Support,NCEC/SS-C-5/7538,https://www.korentwellhead.com/about.html,korentwells@gmail.com,08033165857,95.0,67.0,85.2,auto_accept,
KP ENGINEERING  LIMITED,Procurement and Supplies,NCEC/PS-C-5/8036,https://www.kpe.com/,,,59.5,0.0,38.68,no_match,
KROD ENERGY RESOURCES LIMITED,Consultancy Services,NCEC/CS-C-5/9041,https://www.krodenergyresources.com/,info@krodenergyresources.com,+234-9093-169-589,88.42,87.0,87.92,auto_accept,
KROD ENERGY RESOURCES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8000,https://krodenergyresources.com/procurement-details,info@krodenergyresources.com,+234-9093-169-589,88.42,87.0,87.92,auto_accept,
KROHNE OIL AND GAS NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/7216,https://www.tradesns.com/en/data/buyer/Nigeria/4363119/KROHNE%20OIL%20AND%20GAS%20NIGERIA%20LIMITED,,026-04-22,76.0,35.0,61.65,review_needed,
KRS ENERGY TRADING SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8447,https://www.zoominfo.com/c/krs-energy-trading-services-ltd/473764114,,,65.45,0.0,42.54,review_needed,
KTS OIL AND GAS SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7833,https://ktsoilandgas.com/,info@ktsoilandgas.com,+234 (0) 1 4543801,86.74,78.0,83.68,auto_accept,
KTV VALUE ADDED OIL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/9482,https://www.info-clipper.com/en/company/nigeria/ktv-value-added-oil-services-ltd.ngde34c4u.html,,+234 90--------,74.29,35.0,60.54,review_needed,
KTV VALUE ADDED OIL SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7857,,,,0.0,0.0,0.0,no_match,
KUCHY INTEGRATED SERVICES LIMITED,Consultancy Services,NCEC/CS-C-5/7870,https://kuchylimited.com/,info@kuchylimited.com,+234 701 833 8534,85.91,98.0,90.14,auto_accept,
KURUS NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5343,https://knlservices.com/,info@knlservices.com,+234 906 420 5964,86.67,98.0,90.64,auto_accept,
KURUS NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9506,https://knlservices.com/,info@knlservices.com,+234 906 420 5964,76.67,98.0,84.14,review_needed,
KURUS NIGERIA LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9406,https://knlservices.com/,info@knlservices.com,+234 906 420 5964,81.67,98.0,87.39,auto_accept,
L.A.T.C Marine Ltd,Consultancy Services,NCEC/CS-C-4/9322,https://www.latcmarine.com,info@latcmarine.com,+234 809 554 4008,47.96,88.0,61.97,no_match,
LA CULINAIRE CATERING ACADEMY LTD,Non Moveable Assets,NCEC/DA-C-5/9473,https://laculinaire.com/contact/,,,51.14,0.0,33.24,no_match,
LA'BERRYS ENERGY LIMITED,Procurement and Supplies,NCEC/PS-C-5/7574,https://www.laberrys.com.ng/,info@laberrys.com.ng,+234 8186675419,88.12,97.0,91.23,auto_accept,
LADOX ENGINEERING COMPANY LIMITED,Consultancy Services,NCEC/CS-C-5/7611,https://ladoxeng.com/,,,73.12,0.0,47.53,review_needed,
LADOX ENGINEERING COMPANY LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7693,https://ladoxeng.com/,,,73.12,0.0,47.53,review_needed,
Laila Mech. Eng. Svcs. & Contr Co. Ltd (LAMESCO),Fabrication and Construction,NCEC/FC-C-5/7630,https://www.lamesco.com/,info@lamesco.com,+234 8035815902,46.3,98.0,64.39,no_match,
Laila Mech. Eng. Svcs. & Contr Co. Ltd (LAMESCO),Manufacturing and Related Services,NCEC/MS-C-4/7529,https://www.lamesco.com/,info@lamesco.com,+234 8035815902,42.97,98.0,62.23,no_match,
LAMBIC TECHNICAL AND GENERAL SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-5/8553,http://lambicng.com/,info@lambicng.com,,65.36,60.0,63.48,review_needed,
LASER ENGINEERING & RESOURCES CONSULTANTS LIMITED,Consultancy Services,NCEC/CS-C-5/9323,https://laser-ng.com/,,,46.99,0.0,30.54,no_match,
LASER ENGINEERING & RESOURCES CONSULTANTS LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9385,https://www.nigerianseminarsandtrainings.com/tprovider/2041/Laser--Engineering-and-Resources-Consultants-Limited,info@nigerianseminarsandtrainings.com,+2348099909402,44.23,98.0,63.05,no_match,
LASER ENGINEERING & RESOURCES CONSULTANTS LIMITED,Services and Support,NCEC/SS-C-5/9184,https://www.nigerianseminarsandtrainings.com/tprovider/2041/Laser--Engineering-and-Resources-Consultants-Limited,info@nigerianseminarsandtrainings.com,+2348099909402,49.23,98.0,66.3,no_match,
LATEEJAY NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/4898,https://www.lnlimited.com/,info@lnlimited.com,+234 901 675 7105,63.5,97.0,75.22,review_needed,
LATERRENA WORLDWIDE LIMITED,Services and Support,NCEC/SS-C-5/8044,https://www.laterrenaltd.com/,,+234 8034002351,77.86,45.0,66.36,review_needed,
LAUDO NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7385,https://laudoltd.com.ng/,,,85.0,0.0,55.25,auto_accept,
LAUDO NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/7960,https://laudoltd.com.ng/,,,85.0,0.0,55.25,auto_accept,
LAURAMAC NIGERIA LIMITED,Fabrication and Construction,NCEC/FC-C-5/5387,https://www.lauramac.com/about-2,contactus@lauramac.com,,80.0,50.0,69.5,auto_accept,
LAWRENCE BIEBO AND SONS WORKS COMPANY LIMITED,Non Moveable Assets,NCEC/DA-C-5/7982,,,,0.0,0.0,0.0,no_match,
LAWRENCE-BROWN INT’L LTD,Construction and Movable Equipment,NCEC/EC-C-5/8272,https://lbilgroup.com/about-us/,,,45.83,0.0,29.79,no_match,
LAWRENCE-BROWN INT’L LTD,Fabrication and Construction,NCEC/FC-C-5/7471,https://lbilgroup.com/about-us/,,,42.5,0.0,27.62,no_match,
LEAD SMART PROFESSIONAL SERVICES LTD,Procurement and Supplies,NCEC/PS-C-5/8337,https://leadsmart.ae/,info@leadsmart.ae,04 8860337,35.83,76.0,49.89,no_match,
LEADMASTER VENTURES LIMITED,Consultancy Services,NCEC/CS-C-5/7264,https://leadmaster.com/,,,36.29,0.0,23.59,no_match,
LEADMASTER VENTURES LIMITED,Fabrication and Construction,NCEC/FC-C-5/7410,https://leadmaster.com/,,,31.29,0.0,20.34,no_match,
LEADMASTER VENTURES LIMITED,Non Moveable Assets,NCEC/DA-C-5/7230,https://leadcapitalgroupng.com/,customerservice@leadcapitalng.com,+2347037356894,22.79,76.0,41.41,no_match,
LEE ENGINEERING AND CONSTRUCTION COMPANY LIMITED,Construction and Movable Equipment,NCEC/EC-C-1/7744,https://lee-engineering-houston.net/lee-group/,info@lee-engineering.net,,66.61,40.0,57.3,review_needed,
LEE ENGINEERING AND CONSTRUCTION COMPANY LIMITED,Consultancy Services,NCEC/CS-C-1/7179,https://lee-engineering.net/about-us/,info@lee-engineering.net,+234 (0) 1 904 9850,57.5,87.0,67.83,no_match,
LEE ENGINEERING AND CONSTRUCTION COMPANY LIMITED,Fabrication and Construction,NCEC/FC-C-2/7178,https://lee-engineering-houston.net/lee-group/,info@lee-engineering.net,,69.94,40.0,59.46,review_needed,
LEE ENGINEERING AND CONSTRUCTION COMPANY LIMITED,Procurement and Supplies,NCEC/PS-C-2/7597,https://lee-engineering.net/,info@lee-engineering.net,+234 (0) 1 904 9850,52.5,88.0,64.92,no_match,
LEE SECURITY NIGERIA LIMITED,Non Moveable Assets,NCEC/DA-C-5/8316,https://leesecurityng.com/,enquiries@leesecurityng.com,0906 000 1568,84.35,88.0,85.63,auto_accept,
LEEDS AND CUBE RESOURCES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9617,https://leedsandcube.com/newsite/ready/services.html,info@leedsandcube.com,+2348025525198,85.0,98.0,89.55,auto_accept,
LEEDS AND CUBE RESOURCES LIMITED,Services and Support,NCEC/SS-C-5/7393,https://leedsandcube.com/newsite/ready/services.html,info@leedsandcube.com,+2348025525198,92.5,98.0,94.42,auto_accept,
LEEDS AND CUBE RESOURCES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8405,https://leedsandcube.com/newsite/ready/services.html,info@leedsandcube.com,+2348025525198,89.17,98.0,92.26,auto_accept,
LEGAMMO NIGERIA LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8446,https://www.zoominfo.com/p/Anusionwu-Peter/9183101832,,,52.5,0.0,34.12,no_match,
LEILANI OIL TOOLS LTD,Non Moveable Assets,NCEC/DA-C-5/9681,https://leilanioil.com/,info@leilanioiltools.com,+234 000 0000 000,83.5,77.0,81.22,auto_accept,
LES ENERGY SERVICES LIMITED,Consultancy Services,NCEC/CS-C-2/7904,https://lesenergy.net/,sales@lesenergy.net,+234(0)1 270 0290,88.33,98.0,91.71,auto_accept,
LES ENERGY SERVICES LIMITED,Fabrication and Construction,NCEC/FC-C-2/6717,https://lesenergy.net/,sales@lesenergy.net,+234(0)1 270 0290,93.33,98.0,94.96,auto_accept,
LES ENERGY SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-2/8944,https://lesenergy.net/,sales@lesenergy.net,+234(0)1 270 0290,88.33,98.0,91.71,auto_accept,
LEVANT CONSTRUCTION LIMITED,Construction and Movable Equipment,NCEC/EC-C-4/9080,http://www.levantconstruction.com/,info@levantconstruction.com,0809 934 9550,90.83,98.0,93.34,auto_accept,
LEXUS OIL AND GAS LIMITED,Services and Support,NCEC/SS-C-5/8261,https://lexusoil.org/,,,60.62,0.0,39.4,review_needed,
LIBROD ENERGY SERVICES LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8402,https://www.librod.com/,info@librod.com,+2348120335697,85.0,88.0,86.05,auto_accept,
LIBROD ENERGY SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/8072,https://www.librod.com/,info@librod.com,+2348120335697,88.33,88.0,88.21,auto_accept,
LIBROD ENERGY SERVICES LIMITED,Non Moveable Assets,NCEC/DA-C-4/8217,https://www.librod.com/,info@librod.com,+2348120335697,85.0,88.0,86.05,auto_accept,
LIBROD ENERGY SERVICES LIMITED,Services and Support,NCEC/SS-C-5/8488,https://www.librod.com/,info@librod.com,+2348120335697,95.0,88.0,92.55,auto_accept,
LIMESWOOD INTERNATIONAL COMPANY LIMITED,Non Moveable Assets,NCEC/DA-C-5/9299,https://limeswood.com.ng/,info@limeswood.com.ng,+2349167222360,85.0,78.0,82.55,auto_accept,
LIMESWOOD INTERNATIONAL COMPANY LIMITED,Procurement and Supplies,NCEC/PS-C-5/9297,https://limeswood.com.ng/,info@limeswood.com.ng,+2349167222360,85.0,78.0,82.55,auto_accept,
LINKORG NETWORKS LTD,Consultancy Services,NCEC/CS-C-5/8230,https://www.linkorgnet.com.ng/,,,83.5,0.0,54.27,auto_accept,
LIQUID ENERGY GLOBAL SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/8526,https://www.liquidenergytld.com/,,,60.36,0.0,39.23,review_needed,
LIQUID ENERGY GLOBAL SERVICES LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/8387,https://www.liquidenergytld.com/,,,60.36,0.0,39.23,review_needed,
LIQUID METAL GLOBAL SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7610,https://liquidmetalltd.com/about-us/,info@liquidmetalltd.com,+234 84 301 853,37.29,97.0,58.19,no_match,
LIQUID METAL GLOBAL SERVICES LIMITED,Manufacturing and Related Services,NCEC/MS-C-5/8806,https://liquidmetalltd.com/about-us/,info@liquidmetalltd.com,+234 84 301 853,47.29,97.0,64.69,no_match,
LITEWELL COMPLETIONS SERVICES LIMITED,Services and Support,NCEC/SS-C-5/8873,https://businessday.ng/interview/article/why-fossil-fuel-will-still-be-relevant-in-decades-to-come-by-nwaokwu/,,+2348033225506,63.5,35.0,53.52,review_needed,
LIVINCO ELECTRICAL NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/8227,https://www.zoominfo.com/p/Isaac-Akah/9845141005,,,53.5,0.0,34.77,no_match,
LOBOSWAY GLOBAL RESOURCES LTD,Fabrication and Construction,NCEC/FC-C-5/6683,https://lobosway.com/,info@lobosway.com,+234 913 911 1099,95.0,98.0,96.05,auto_accept,
LOCATION SAMPLE SERVICE NIGERIA LIMITED,Services and Support,NCEC/SS-C-5/8283,https://www.intelservices.com/,,02 (0) 84463805,49.82,45.0,48.13,no_match,
LOHMERCI RESOURCES NIGERIA LIMITED,Procurement and Supplies,NCEC/PS-C-5/9050,https://lohmerci.com/index.php/about/,,,90.0,0.0,58.5,auto_accept,
LOJ ENGINEERING CONSULTANTS LIMITED,Consultancy Services,NCEC/CS-C-5/7638,https://www.lojengineering.com/,,,93.93,0.0,61.05,auto_accept,
LOTUS BETA ANALYTICS NIGERIA LIMITED,Consultancy Services,NCEC/CS-C-5/9524,https://www.lotusbetaanalytics.com/about,contact@lotusbetaanalytics.com,,93.33,60.0,81.66,auto_accept,
LOUIS MAX SERVICES LIMITED,Services and Support,NCEC/SS-C-5/9595,http://louismaxservicesng.com/index.php/contact,info@louismaxservicesng.com,+2348032766036,71.62,96.0,80.15,review_needed,
LOYZ MARINE SERVICE LIMITED,Consultancy Services,NCEC/CS-C-5/8378,https://loyzmarine.com/about/,info@loyzgroup.com,+234 201 633 1671,61.0,57.0,59.6,review_needed,
LOYZ MARINE SERVICE LIMITED,Non Moveable Assets,NCEC/DA-C-5/8060,https://loyzmarine.com/about/,info@loyzgroup.com,+234 201 633 1671,56.0,57.0,56.35,no_match,
LOYZ MARINE SERVICE LIMITED,Procurement and Supplies,NCEC/PS-C-5/9253,https://loyzmarine.com/about/,info@loyzgroup.com,+234 201 633 1671,51.0,57.0,53.1,no_match,
LSCM NIGERIA LTD,Non Moveable Assets,NCEC/DA-C-5/8565,https://www.lscmltd.com/contact,,03 - 48,90.0,45.0,74.25,auto_accept,
Lubrik Construction Company Limited,Construction and Movable Equipment,NCEC/EC-C-3/9263,https://lubrikconstruction.com/,career@lubrikconstruction.com,+234 123 456 789,90.83,88.0,89.84,auto_accept,
LUBRITEX LTD,Non Moveable Assets,NCEC/DA-C-5/7388,https://lubritexng.com/about-us/,admin@lubritexng.com,+234) 808 425 1395,90.0,87.0,88.95,auto_accept,
LUCK GUARDS LIMITED,Consultancy Services,NCEC/CS-C-5/9311,https://luckguardsecurityservices.com/,info@luckguardsecurityservices.com,+234 09163954000,94.29,98.0,95.59,auto_accept,
LUFOR TECHNICAL LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/7569,https://www.lufortechnical.com.ng/about/,,,73.93,10.0,51.55,review_needed,
LUGAD INTERNATIONAL COMPANY LIMITED,Procurement and Supplies,NCEC/PS-C-5/7229,https://www.ludahk.com/,,,27.75,0.0,18.04,no_match,
LUSID LOGISTICS & CATERING LTD,Non Moveable Assets,NCEC/DA-C-5/8575,https://lusidcatering.com/,info@lusidcatering.com,234)-903-966-7285,59.24,98.0,72.81,no_match,
LYMEX LIMITED,Procurement and Supplies,NCEC/PS-C-5/9084,https://www.zoominfo.com/c/lymex-ltd/561381809,,,73.33,0.0,47.66,review_needed,
M B & C INVESTMENT LIMITED,Consultancy Services,NCEC/CS-C-5/7290,https://mbandci.com/,info@mbandci.com,+234 (0) 803 313 5853,61.07,87.0,70.15,review_needed,
M B & C INVESTMENT LIMITED,Procurement and Supplies,NCEC/PS-C-5/8123,https://mbandci.com/,info@mbandci.com,+234 (0) 803 313 5853,61.07,87.0,70.15,review_needed,
M B & C INVESTMENT LIMITED,Quality Control Inspection and Testing,NCEC/QS-C-5/9346,https://mbandci.com/,info@mbandci.com,+234 (0) 803 313 5853,63.57,87.0,71.77,review_needed,
M-P INFRASTRUCTURE LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/7279,https://www.mpiafrica.com/about-us,info@mpiafrica.com,008 - 2014),65.83,87.0,73.24,review_needed,
M-P INFRASTRUCTURE LIMITED,Procurement and Supplies,NCEC/PS-C-5/8119,https://www.mpiafrica.com/about-us,info@mpiafrica.com,008 - 2014),62.5,87.0,71.08,review_needed,
M-PAKS GLOBAL SYNERGY LIMITED,Fabrication and Construction,NCEC/FC-C-5/6586,http://mpakconstruction.com/,info@mpakconstruction.com,,20.81,50.0,31.03,no_match,
M.A.F MEGA CONCEPT LIMITED,Non Moveable Assets,NCEC/DA-C-5/9255,https://customs.gov.ng/wp-content/uploads/2019/07/List_of_Qualified_Contractors_2016.pdf,,0161109040825-06,24.15,25.0,24.45,no_match,
M.F. VENTURES SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7620,https://mfventuresgroup.com/,,,51.14,0.0,33.24,no_match,
M.L.J MARINE OIL AND GAS LIMITED,Fabrication and Construction,NCEC/FC-C-5/7863,https://mljmarineoilandgas.com/,info@mljmarineoilandgas.com,084-304169,55.0,98.0,70.05,no_match,
MABISEL TRADING AND CONSTRUCTION LIMITED,Fabrication and Construction,NCEC/FC-C-5/6113,https://www.worldenergynews.com/companies/company/mabisel-trading-and-construction-company-ltd-245671,,,53.5,0.0,34.77,no_match,
MABISEL TRADING AND CONSTRUCTION LIMITED,Consultancy Services,NCEC/CS-C-5/8971,https://mabisel.com/about.html,,,52.5,0.0,34.12,no_match,
MAC GLOBAL ENGINEERING SERVICES LIMITED,Procurement and Supplies,NCEC/PS-C-5/7355,https://www.zoominfo.com/c/mac-global-engineering-ltd/357099412,,,65.45,0.0,42.54,review_needed,
MAC-NAY TECHNICAL ENT. LIMITED,Procurement and Supplies,NCEC/PS-C-5/9539,https://mac-naytechnical.com/about/,info@mac-naytechnical.com,+234 (0)80 3723 8424,54.46,88.0,66.2,no_match,
MAC-NAY TECHNICAL ENT. LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/9474,https://mac-naytechnical.com/,info@mac-naytechnical.com,+234 (0)80 3723 8424,47.79,88.0,61.86,no_match,
MAC-NAY TECHNICAL ENT. LIMITED,Fabrication and Construction,NCEC/FC-C-5/8717,https://mac-naytechnical.com/,info@mac-naytechnical.com,+234 (0)80 3723 8424,54.46,88.0,66.2,no_match,
MACARIO ENGINEERING NIG LTD,Fabrication and Construction,NCEC/FC-C-5/8852,https://macarioeng.com/contact-us/,,,56.0,0.0,36.4,no_match,
MACDILLIONS GLOBAL ENERGY LIMITED,Consultancy Services,NCEC/CS-C-5/7751,https://macdillionsge.com/,info@macdillionsge.com,098417513 (,93.85,98.0,95.3,auto_accept,
MACSOTECH POWER MAINTENANCE LIMITED,Construction and Movable Equipment,NCEC/EC-C-5/8076,https://www.3tworldwide.com/3tmacsotech,3t@3tworldwide.com,+234-811-799-6001,56.29,97.0,70.54,no_match,
MADDOX ENERGY LTD,Fabrication and Construction,NCEC/FC-C-5/7436,https://www.maddoxenergyltd.com/,info@maddoxenergyltd.com,0708 487 8652 44,89.4,98.0,92.41,auto_accept,
MADDOX ENERGY LTD,Construction and Movable Equipment,NCEC/EC-C-5/9454,https://www.maddoxenergyltd.com/,info@maddoxenergyltd.com,0708 487 8652 44,87.73,98.0,91.32,auto_accept,
MADDOX ENERGY LTD,Consultancy Services,NCEC/CS-C-5/9518,https://www.maddoxenergyltd.com/,info@maddoxenergyltd.com,0708 487 8652 44,89.4,98.0,92.41,auto_accept,
MAERLIN LIMITED,Services and Support,NCEC/SS-C-5/8636,https://www.maerlinltd.com/,,,90.0,0.0,58.5,auto_accept,
MAGDON WORLDWIDE SOLUTIONS LIMITED,Non Moveable Assets,NCEC/DA-C-5/8194,https://www.mandg.com/investments/institutional/en-global/capabilities/multi-asset,compliance.hk1@mandg.com,0)20 7626 4588,35.64,96.0,56.77,no_match,
